"RouteName","year","english","french","bird_guild","count","human_footprint","change_human_footprint","proportion_forest"
"STRATHROY",2018,"Northern Cardinal","Cardinal rouge","Urban",17,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2018,"Warbling Vireo","Viréo mélodieux","Urban",20,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2018,"Yellow Warbler","Paruline jaune","Urban",18,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2004,"Chipping Sparrow","Bruant familier","Urban",47,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2018,"House Wren","Troglodyte familier","Urban",12,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2018,"Black-capped Chickadee","Mésange à tête noire","Urban",4,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2002,"Veery","Grive fauve","Forest",1,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2002,"American Robin","Merle d'Amérique","Urban",101,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2013,"Chipping Sparrow","Bruant familier","Urban",28,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2013,"Song Sparrow","Bruant chanteur","Urban",51,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2013,"Northern Cardinal","Cardinal rouge","Urban",8,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2003,"Downy Woodpecker","Pic mineur","Urban",2,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2003,"Least Flycatcher","Moucherolle tchébec","Forest",3,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2003,"Blue Jay","Geai bleu","Urban",6,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2019,"Common Grackle","Quiscale bronzé","Urban",69,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2019,"House Finch","Roselin familier","Urban",2,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2009,"Downy Woodpecker","Pic mineur","Urban",6,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2009,"Blue Jay","Geai bleu","Urban",4,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2009,"Baltimore Oriole","Oriole de Baltimore","Urban",14,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2009,"Common Grackle","Quiscale bronzé","Urban",133,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2009,"House Finch","Roselin familier","Urban",2,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2009,"Chipping Sparrow","Bruant familier","Urban",43,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2009,"Warbling Vireo","Viréo mélodieux","Urban",23,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2009,"Yellow Warbler","Paruline jaune","Urban",25,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2015,"Chipping Sparrow","Bruant familier","Urban",22,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2010,"Downy Woodpecker","Pic mineur","Urban",5,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2010,"Least Flycatcher","Moucherolle tchébec","Forest",1,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2010,"Blue Jay","Geai bleu","Urban",6,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2014,"Downy Woodpecker","Pic mineur","Urban",3,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2006,"Downy Woodpecker","Pic mineur","Urban",2,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2016,"Least Flycatcher","Moucherolle tchébec","Forest",1,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2016,"Blue Jay","Geai bleu","Urban",5,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2016,"Common Grackle","Quiscale bronzé","Urban",76,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2016,"Chipping Sparrow","Bruant familier","Urban",15,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2011,"Blue Jay","Geai bleu","Urban",4,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2001,"Chipping Sparrow","Bruant familier","Urban",28,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2001,"Song Sparrow","Bruant chanteur","Urban",45,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2011,"Chipping Sparrow","Bruant familier","Urban",17,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2011,"Song Sparrow","Bruant chanteur","Urban",51,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2011,"Northern Cardinal","Cardinal rouge","Urban",10,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2006,"Baltimore Oriole","Oriole de Baltimore","Urban",21,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2006,"Common Grackle","Quiscale bronzé","Urban",268,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2006,"House Finch","Roselin familier","Urban",3,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2011,"Warbling Vireo","Viréo mélodieux","Urban",13,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2011,"Yellow Warbler","Paruline jaune","Urban",15,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2011,"Chestnut-sided Warbler","Paruline à flancs marron","Forest",1,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2011,"American Redstart","Paruline flamboyante","Forest",1,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2007,"Warbling Vireo","Viréo mélodieux","Urban",24,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2007,"Yellow Warbler","Paruline jaune","Urban",39,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2001,"Northern Cardinal","Cardinal rouge","Urban",15,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2001,"Scarlet Tanager","Piranga écarlate","Forest",1,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2017,"Song Sparrow","Bruant chanteur","Urban",46,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2017,"Northern Cardinal","Cardinal rouge","Urban",24,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2013,"Warbling Vireo","Viréo mélodieux","Urban",18,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2013,"Yellow Warbler","Paruline jaune","Urban",17,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2007,"American Redstart","Paruline flamboyante","Forest",3,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2012,"Yellow Warbler","Paruline jaune","Urban",27,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2007,"Chipping Sparrow","Bruant familier","Urban",39,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2007,"Song Sparrow","Bruant chanteur","Urban",51,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2007,"Northern Cardinal","Cardinal rouge","Urban",15,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2014,"Wood Thrush","Grive des bois","Forest",7,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2013,"Least Flycatcher","Moucherolle tchébec","Forest",1,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2013,"Blue Jay","Geai bleu","Urban",7,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2013,"Baltimore Oriole","Oriole de Baltimore","Urban",19,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2013,"Common Grackle","Quiscale bronzé","Urban",121,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2013,"House Finch","Roselin familier","Urban",5,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2019,"Mourning Dove","Tourterelle triste","Urban",34,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2019,"Downy Woodpecker","Pic mineur","Urban",4,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2015,"Song Sparrow","Bruant chanteur","Urban",56,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2014,"American Robin","Merle d'Amérique","Urban",109,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2013,"House Wren","Troglodyte familier","Urban",19,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2013,"Black-capped Chickadee","Mésange à tête noire","Urban",3,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2013,"Wood Thrush","Grive des bois","Forest",1,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2013,"American Robin","Merle d'Amérique","Urban",98,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2019,"Chipping Sparrow","Bruant familier","Urban",17,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2014,"Mourning Dove","Tourterelle triste","Urban",36,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2014,"Baltimore Oriole","Oriole de Baltimore","Urban",31,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2014,"Common Grackle","Quiscale bronzé","Urban",77,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2014,"House Finch","Roselin familier","Urban",2,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2015,"Least Flycatcher","Moucherolle tchébec","Forest",1,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2015,"Baltimore Oriole","Oriole de Baltimore","Urban",21,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2015,"Common Grackle","Quiscale bronzé","Urban",117,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2013,"Mourning Dove","Tourterelle triste","Urban",56,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2015,"Scarlet Tanager","Piranga écarlate","Forest",1,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2016,"Song Sparrow","Bruant chanteur","Urban",56,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2016,"Northern Cardinal","Cardinal rouge","Urban",19,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2013,"Downy Woodpecker","Pic mineur","Urban",3,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2011,"Baltimore Oriole","Oriole de Baltimore","Urban",11,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2016,"Baltimore Oriole","Oriole de Baltimore","Urban",16,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2012,"House Wren","Troglodyte familier","Urban",23,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2012,"Black-capped Chickadee","Mésange à tête noire","Urban",3,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2012,"Wood Thrush","Grive des bois","Forest",7,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2012,"American Robin","Merle d'Amérique","Urban",97,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2014,"Warbling Vireo","Viréo mélodieux","Urban",21,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2014,"Yellow Warbler","Paruline jaune","Urban",40,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2014,"Chestnut-sided Warbler","Paruline à flancs marron","Forest",1,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2011,"Common Grackle","Quiscale bronzé","Urban",102,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2011,"House Finch","Roselin familier","Urban",2,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2011,"Scarlet Tanager","Piranga écarlate","Forest",1,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2017,"Baltimore Oriole","Oriole de Baltimore","Urban",16,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2017,"Common Grackle","Quiscale bronzé","Urban",89,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2017,"House Finch","Roselin familier","Urban",3,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2017,"Chipping Sparrow","Bruant familier","Urban",32,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2014,"Northern Cardinal","Cardinal rouge","Urban",25,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2014,"Scarlet Tanager","Piranga écarlate","Forest",1,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2014,"House Wren","Troglodyte familier","Urban",12,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2019,"Blue Jay","Geai bleu","Urban",4,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2014,"Song Sparrow","Bruant chanteur","Urban",68,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2001,"Blue Jay","Geai bleu","Urban",1,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2014,"Black-capped Chickadee","Mésange à tête noire","Urban",4,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2018,"Wood Thrush","Grive des bois","Forest",7,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2018,"American Robin","Merle d'Amérique","Urban",141,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2015,"Northern Cardinal","Cardinal rouge","Urban",17,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2019,"Baltimore Oriole","Oriole de Baltimore","Urban",12,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2017,"Downy Woodpecker","Pic mineur","Urban",3,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2001,"Least Flycatcher","Moucherolle tchébec","Forest",5,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2017,"Least Flycatcher","Moucherolle tchébec","Forest",1,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2016,"Warbling Vireo","Viréo mélodieux","Urban",12,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2015,"Mourning Dove","Tourterelle triste","Urban",40,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2014,"Chipping Sparrow","Bruant familier","Urban",38,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2017,"Blue Jay","Geai bleu","Urban",1,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2016,"American Robin","Merle d'Amérique","Urban",173,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2017,"Mourning Dove","Tourterelle triste","Urban",40,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2016,"Black-capped Chickadee","Mésange à tête noire","Urban",5,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2001,"Mourning Dove","Tourterelle triste","Urban",66,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2016,"House Wren","Troglodyte familier","Urban",12,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2001,"Downy Woodpecker","Pic mineur","Urban",2,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2016,"Wood Thrush","Grive des bois","Forest",1,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2001,"Baltimore Oriole","Oriole de Baltimore","Urban",14,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2002,"Wood Thrush","Grive des bois","Forest",5,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2001,"Common Grackle","Quiscale bronzé","Urban",66,3.28686240933346,1.93333333333333,0.140081948432156
"STRATHROY",2016,"Yellow Warbler","Paruline jaune","Urban",23,3.28686240933346,1.93333333333333,0.140081948432156
"KENT BRIDGE",2010,"House Wren","Troglodyte familier","Urban",1,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2010,"Common Grackle","Quiscale bronzé","Urban",58,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2010,"American Robin","Merle d'Amérique","Urban",31,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2010,"Baltimore Oriole","Oriole de Baltimore","Urban",1,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2017,"Northern Cardinal","Cardinal rouge","Urban",5,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2017,"Warbling Vireo","Viréo mélodieux","Urban",2,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2017,"House Wren","Troglodyte familier","Urban",1,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2010,"Northern Cardinal","Cardinal rouge","Urban",8,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2017,"Common Grackle","Quiscale bronzé","Urban",85,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2017,"Chipping Sparrow","Bruant familier","Urban",22,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2010,"Blue Jay","Geai bleu","Urban",1,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2017,"House Finch","Roselin familier","Urban",1,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2001,"Mourning Dove","Tourterelle triste","Urban",35,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2001,"Blue Jay","Geai bleu","Urban",1,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2017,"Downy Woodpecker","Pic mineur","Urban",1,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2017,"Song Sparrow","Bruant chanteur","Urban",13,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2010,"House Finch","Roselin familier","Urban",5,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2018,"Chipping Sparrow","Bruant familier","Urban",9,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2018,"Song Sparrow","Bruant chanteur","Urban",9,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2018,"Northern Cardinal","Cardinal rouge","Urban",3,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2010,"Song Sparrow","Bruant chanteur","Urban",34,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2010,"Chipping Sparrow","Bruant familier","Urban",2,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2021,"House Wren","Troglodyte familier","Urban",2,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2021,"American Robin","Merle d'Amérique","Urban",50,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2002,"Song Sparrow","Bruant chanteur","Urban",6,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2010,"Mourning Dove","Tourterelle triste","Urban",51,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2021,"Warbling Vireo","Viréo mélodieux","Urban",1,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2016,"Baltimore Oriole","Oriole de Baltimore","Urban",2,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2016,"Common Grackle","Quiscale bronzé","Urban",126,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2015,"Baltimore Oriole","Oriole de Baltimore","Urban",3,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2015,"Common Grackle","Quiscale bronzé","Urban",138,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2017,"American Robin","Merle d'Amérique","Urban",26,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2016,"House Wren","Troglodyte familier","Urban",1,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2016,"American Robin","Merle d'Amérique","Urban",45,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2016,"Chipping Sparrow","Bruant familier","Urban",10,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2021,"Baltimore Oriole","Oriole de Baltimore","Urban",2,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2018,"Mourning Dove","Tourterelle triste","Urban",29,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2018,"Blue Jay","Geai bleu","Urban",3,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2017,"Mourning Dove","Tourterelle triste","Urban",23,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2018,"Baltimore Oriole","Oriole de Baltimore","Urban",1,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2018,"Common Grackle","Quiscale bronzé","Urban",65,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2015,"Mourning Dove","Tourterelle triste","Urban",28,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2002,"Chipping Sparrow","Bruant familier","Urban",4,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2019,"American Robin","Merle d'Amérique","Urban",44,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2018,"House Wren","Troglodyte familier","Urban",2,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2001,"Baltimore Oriole","Oriole de Baltimore","Urban",2,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2016,"Song Sparrow","Bruant chanteur","Urban",19,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2015,"Chipping Sparrow","Bruant familier","Urban",6,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2015,"Song Sparrow","Bruant chanteur","Urban",11,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2015,"Warbling Vireo","Viréo mélodieux","Urban",5,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2015,"Yellow Warbler","Paruline jaune","Urban",1,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2021,"Common Grackle","Quiscale bronzé","Urban",88,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2021,"Chipping Sparrow","Bruant familier","Urban",9,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2016,"Mourning Dove","Tourterelle triste","Urban",55,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2015,"Blue Jay","Geai bleu","Urban",2,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2002,"Common Grackle","Quiscale bronzé","Urban",72,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2019,"House Wren","Troglodyte familier","Urban",2,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2001,"Common Grackle","Quiscale bronzé","Urban",48,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2016,"Northern Cardinal","Cardinal rouge","Urban",3,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2015,"Northern Cardinal","Cardinal rouge","Urban",1,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2002,"Mourning Dove","Tourterelle triste","Urban",52,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2021,"Song Sparrow","Bruant chanteur","Urban",26,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2021,"Northern Cardinal","Cardinal rouge","Urban",9,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2002,"Downy Woodpecker","Pic mineur","Urban",1,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2002,"Northern Cardinal","Cardinal rouge","Urban",8,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2001,"Chipping Sparrow","Bruant familier","Urban",7,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2019,"Song Sparrow","Bruant chanteur","Urban",19,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2019,"Northern Cardinal","Cardinal rouge","Urban",6,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2001,"Northern Cardinal","Cardinal rouge","Urban",2,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2019,"Baltimore Oriole","Oriole de Baltimore","Urban",1,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2019,"Common Grackle","Quiscale bronzé","Urban",77,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2016,"Warbling Vireo","Viréo mélodieux","Urban",1,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2018,"American Robin","Merle d'Amérique","Urban",44,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2001,"Song Sparrow","Bruant chanteur","Urban",8,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2019,"Chipping Sparrow","Bruant familier","Urban",7,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2001,"American Robin","Merle d'Amérique","Urban",24,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2019,"Blue Jay","Geai bleu","Urban",1,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2002,"Yellow Warbler","Paruline jaune","Urban",2,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2002,"American Robin","Merle d'Amérique","Urban",38,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2002,"Blue Jay","Geai bleu","Urban",5,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2001,"Yellow Warbler","Paruline jaune","Urban",1,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2021,"Mourning Dove","Tourterelle triste","Urban",90,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2015,"American Robin","Merle d'Amérique","Urban",93,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2019,"Mourning Dove","Tourterelle triste","Urban",40,3.90221080142115,2.82352941176471,0.00415965596873767
"KENT BRIDGE",2021,"Blue Jay","Geai bleu","Urban",2,3.90221080142115,2.82352941176471,0.00415965596873767
"BRANTFORD",2004,"Veery","Grive fauve","Forest",2,5.7659121200451,3.56818181818182,0.250846486767049
"BRANTFORD",2006,"Yellow Warbler","Paruline jaune","Urban",15,5.7659121200451,3.56818181818182,0.250846486767049
"BRANTFORD",2013,"Northern Cardinal","Cardinal rouge","Urban",23,5.7659121200451,3.56818181818182,0.250846486767049
"BRANTFORD",2004,"Wood Thrush","Grive des bois","Forest",3,5.7659121200451,3.56818181818182,0.250846486767049
"BRANTFORD",2004,"House Wren","Troglodyte familier","Urban",21,5.7659121200451,3.56818181818182,0.250846486767049
"BRANTFORD",2006,"Ovenbird","Paruline couronnée","Forest",2,5.7659121200451,3.56818181818182,0.250846486767049
"BRANTFORD",2019,"Veery","Grive fauve","Forest",1,5.7659121200451,3.56818181818182,0.250846486767049
"BRANTFORD",2006,"Northern Cardinal","Cardinal rouge","Urban",23,5.7659121200451,3.56818181818182,0.250846486767049
"BRANTFORD",2004,"American Robin","Merle d'Amérique","Urban",60,5.7659121200451,3.56818181818182,0.250846486767049
"BRANTFORD",2019,"Black-capped Chickadee","Mésange à tête noire","Urban",7,5.7659121200451,3.56818181818182,0.250846486767049
"BRANTFORD",2010,"Mourning Dove","Tourterelle triste","Urban",33,5.7659121200451,3.56818181818182,0.250846486767049
"BRANTFORD",2004,"Black-capped Chickadee","Mésange à tête noire","Urban",14,5.7659121200451,3.56818181818182,0.250846486767049
"BRANTFORD",2013,"Chipping Sparrow","Bruant familier","Urban",37,5.7659121200451,3.56818181818182,0.250846486767049
